"instance_id","artist_name","track_name","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","obtained_date","valence","music_genre"
42199,"ASIAN KUNG-FU GENERATION","A Lost Dog and Beats of the Rain",30,0.0318,0.435,296773,0.83,0.00187,"C",0.174,-3.392,"Major",0.0414,121.31,"4-Apr",0.573,"Anime"
51109,"empty_field","Sangria",66,0.017,0.646,233480,0.724,1.39e-06,"A",0.153,-6.96,"Major",0.0265,115.984,"4-Apr",0.54,"Country"
76916,"Dierks Bentley","The Mountain",54,0.0253,0.471,284440,0.839,4.31e-05,"A#",0.367,-5.455,"Minor",0.0762,147.98,"4-Apr",0.585,"Country"
28093,"empty_field","Klaviertrio Nr. 7 in B-Dur, Op. 97 “Archduke”: IV. Allegro moderato – Presto",42,0.987,0.331,436254,0.145,0.916,"A#",0.101,-20.787,"Major",0.0349,96.85,"4-Apr",0.313,"Classical"
69646,"Blue Öyster Cult","Sole Survivor",39,0.267,0.632,246640,0.565,0,"A",0.0816,-9.948,"Minor",0.0328,90.79,"4-Apr",0.462,"Blues"
70460,"Shinedown","Devour",46,6.2e-05,0.336,228867,0.986,0.000196,"G#",0.0471,-3.514,"Major",0.127,176.965,"4-Apr",0.196,"Alternative"
40470,"A Boogie Wit da Hoodie","MIA (feat. Kap G)",51,0.00742,0.687,176203,0.613,0,"F",0.088,-6.344,"Minor",0.339,78.867,"4-Apr",0.424,"Rap"
84217,"empty_field","God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",65,0.328,0.467,500960,0.41,4.28e-05,"D",0.113,-12.028,"Major",0.185,95.931,"4-Apr",0.136,"Rap"
85848,"KOTOKO","Art as",20,0.0116,0.551,198029,0.937,1.27e-06,"D",0.374,-7.248,"Major",0.0673,103.951,"4-Apr",0.627,"Anime"
86452,"Fatboy Slim","Star 69 - LO'99 Remix Edit",25,0.0124,0.826,254914,0.842,9.62e-05,"A",0.115,-7.402,"Major",0.0699,124.009,"4-Apr",0.435,"Electronic"
53813,"Zoltán Kodály","Sonata for solo violoncello, Op. 8: Sonata for solo violoncello, Op. 8: III. Allegro molto vivace",30,0.967,0.399,687840,0.0785,0.675,"F#",0.0903,-26.376,"Minor",0.0549,141.722,"4-Apr",0.128,"Classical"
63653,"Sons Of Apollo","God of the Sun",36,0.00107,0.258,-1,0.949,0.032,"G",0.542,-5.066,"Major",0.128,96.67,"4-Apr",0.224,"Classical"
65731,"JAY Z","Ni**as In Paris",74,0.0763,0.757,219320,0.882,0,"C#",0.251,-6.125,"Major",0.248,140.047,"4-Apr",0.684,"Hip-Hop"
24788,"empty_field","Hi-De-Ho",35,0.693,0.371,263800,0.252,5.64e-05,"C",0.162,-14.479,"Major",0.0379,112.76,"4-Apr",0.425,"Blues"
62625,"Shania Twain","(If You're Not In It For Love) I'm Outta Here!",45,0.141,0.772,270027,0.761,0,"F",0.0813,-8.271,"Major",0.0358,120.058,"4-Apr",0.868,"Country"
88121,"Lauren Alaina","Barefoot and Buckwild",39,0.0284,0.7,173267,0.845,2.3e-06,"G#",0.122,-3.708,"Major",0.0441,130.022,"4-Apr",0.846,"Country"
65407,"Suff Daddy","Pattern Select",44,0.368,0.865,101090,0.264,0.716,"D",0.118,-10.345,"Major",0.19,86.034,"4-Apr",0.455,"Jazz"
83611,"empty_field","Just Say When",47,0.0235,0.502,189120,0.744,0,"F",0.131,-5.679,"Minor",0.0311,149.994,"4-Apr",0.585,"Country"
70374,"Lil Wayne","Mess",64,0.479,0.641,212428,0.579,9.58e-05,"A",0.214,-8.278,"Major",0.0895,145.994,"4-Apr",0.421,"Rap"
28753,"Aaron Lewis","It Keeps On Workin’",41,0.0546,0.636,257893,0.842,0.000126,"C#",0.852,-4.778,"Major",0.0277,90.027,"4-Apr",0.424,"Alternative"
38830,"Randy Travis","A Few Ole Country Boys - feat. Jamey Johnson",37,0.229,0.356,223237,0.421,0,"A",0.278,-9.289,"Major",0.0554,203.81,"4-Apr",0.385,"Country"
70218,"Reba McEntire","I'm Not That Lonely Yet",35,0.898,0.577,165427,0.158,0,"F",0.211,-16.836,"Major",0.0269,83.938,"3-Apr",0.285,"Country"
41206,"SWANKY DANK","Amazing Dreams",38,0.0174,0.294,258333,0.989,0,"B",0.0474,-0.886,"Minor",0.145,94.198,"4-Apr",0.388,"Anime"
61349,"Panic! At The Disco","From A Mountain In The Middle Of The Cabins",53,0.56,0.574,182267,0.563,9.39e-05,"D",0.323,-8.543,"Minor",0.0292,134.083,"4-Apr",0.67,"Rock"
21433,"$NOT","Excuse Me",56,0.34,0.731,139833,0.306,1.11e-05,"C#",0.107,-12.085,"Major",0.516,129.81,"4-Apr",0.167,"Hip-Hop"
21951,"Pee Wee Crayton","Let The Good Times Roll",23,0.265,0.619,173000,0.839,0.0036299999999999,"A",0.0789,-10.204,"Major",0.416,162.385,"4-Apr",0.743,"Blues"
48022,"!!!","Myth Takes",41,0.133,0.754,143987,0.77,0.747,"B",0.293,-7.83,"Minor",0.0272,97.109,"4-Apr",0.904,"Electronic"
29003,"What So Not","If You Only Knew",40,0.0227,0.509,192107,0.705,0.00154,"C",0.0683,-5.909,"Major",0.0646,150,"4-Apr",0.231,"Electronic"
45613,"May J.","レット・イット・ゴー~ありのままで~ - Japanese End Credit Version",10,0.00414,0.526,224813,0.666,0,"G",0.257,-6.295,"Major",0.0307,139.954,"4-Apr",0.275,"Anime"
60917,"Wolfgang Amadeus Mozart","Symphony No.25 in G minor, K.183: 1. Allegro con brio",24,0.988,0.473,460000,0.175,0.924,"G",0.111,-16.656,"Minor",0.0395,79.772,"4-Apr",0.32,"Classical"
26689,"Matt and Kim","Come Together Now",54,0.0945,0.701,-1,0.655,2.97e-05,"G",0.15,-6.904,"Major",0.0346,139.096,"4-Apr",0.784,"Rock"
25393,"The Prodigy","The Day Is My Enemy - Liam H Remix feat. Dope D.O.D.",31,0.0181,0.567,173518,0.964,0,"G#",0.2,-3.326,"Minor",0.174,101.998,"4-Apr",0.543,"Electronic"
53184,"Greta Van Fleet","When The Curtain Falls",64,0.0297,0.535,222960,0.975,0.126,"C",0.0482,-2.959,"Major",0.0647,96.004,"4-Apr",0.689,"Blues"
69827,"Gramatik","Cirkus",32,0.00058,0.664,-1,0.83,0.113,"A#",0.339,-5.021,"Minor",0.0463,94.812,"4-Apr",0.906,"Electronic"
24570,"Duke Ellington","Satin Doll",34,0.745,0.611,179333,0.0975,0.856,"C",0.101,-11.57,"Major",0.0289,88.835,"4-Apr",0.399,"Jazz"
37478,"Run–D.M.C.","It's Tricky",69,0.0008439999999999,0.956,183427,0.72,0,"B",0.0597,-13.476,"Minor",0.137,127.872,"4-Apr",0.961,"Rap"
26508,"The Prodigy","Smack My Bitch Up (Noisia Remix)",45,0.000708,0.478,353267,0.987,0.11,"F#",0.0749,-2.913,"Major",0.102,140.04,"4-Apr",0.324,"Electronic"
80686,"Roy Brown","Good Rocking Tonight",26,0.913,0.488,214866,0.716,0.0189,"A#",0.262,-10.015,"Minor",0.177,165.429,"4-Apr",0.513,"Blues"
59367,"Sikdope","Lost in the Blue (BROHUG Remix) [feat. Nevve]",42,0.0174,0.914,216960,0.88,0.00883,"F#",0.0335,-3.046,"Minor",0.207,125.001,"4-Apr",0.625,"Electronic"
79162,"Total","Can't You See (feat. The Notorious B.I.G.)",62,0.165,0.744,281880,0.574,1.27e-05,"G#",0.295,-9.445,"Minor",0.0651,86.278,"4-Apr",0.805,"Hip-Hop"
64217,"T. Rex","Jeepster - Remastered",40,0.0491,0.565,-1,0.761,0.00322,"B",0.0442,-9.88,"Minor",0.0487,94.893,"4-Apr",0.925,"Blues"
82878,"Run The Jewels","Lie, Cheat, Steal",56,0.0469,0.542,208467,0.744,0,"F#",0.194,-7.1,"Major",0.376,82.743,"4-Apr",0.379,"Hip-Hop"
86776,"Gang Starr","Above The Clouds",56,0.312,0.462,221627,0.944,0.000149,"G#",0.367,-2.938,"Major",0.315,172.33,"4-Apr",0.65,"Alternative"
37957,"Russ","Inbetween",49,0.514,0.652,162795,0.37,6.44e-06,"D#",0.112,-9.346,"Minor",0.25,88.047,"4-Apr",0.338,"Rap"
33052,"KISIDA KYODAN & THE AKEBOSI ROCKETS","リプル",24,0.00484,0.581,227160,0.78,7.52e-06,"E",0.0409,-3.909,"Minor",0.0329,104.04,"4-Apr",0.575,"Anime"
67016,"Reo Cragun","Frustrated",51,0.224,0.785,200143,0.429,0,"C",0.167,-8.079,"Major",0.0752,143.919,"4-Apr",0.345,"Hip-Hop"
61234,"Interpol","Stella Was a Diver and She Was Always Down",45,0.0142,0.417,388067,0.845,0.809,"F",0.221,-5.502,"Major",0.031,114.467,"4-Apr",0.454,"Alternative"
81610,"Josh Abbott Band","Good Night for Dancing (feat. Charla Corn)",36,0.277,0.586,-1,0.384,0,"D",0.301,-7.424,"Major",0.031,144.054,"4-Apr",0.368,"Country"
59747,"Mike Posner","How It's Supposed To Be - Kid Froopy Remix",53,0.0178,0.657,174373,0.711,6.6e-06,"G#",0.0689,-5.17,"Major",0.0337,100.044,"4-Apr",0.569,"Rap"
63378,"James Blake","Where's The Catch? (feat. André 3000)",54,0.649,0.746,276000,0.56,0.0005769999999999,"F",0.107,-9.02,"Minor",0.0932,91.988,"4-Apr",0.172,"Alternative"
83557,"Speaker Knockerz","Dap You Up",60,0.0182,0.715,178853,0.441,0,"G#",0.119,-8.266,"Major",0.0584,143.117,"4-Apr",0.544,"Hip-Hop"
72205,"Bruce Faulconer","Snake Way",10,0.109,0.407,227840,0.41,0.0346,"C#",0.0609,-7.81,"Minor",0.0261,90.46,"3-Apr",0.119,"Anime"
71970,"Kip Moore","Mary Was The Marrying Kind",42,0.0697,0.468,214853,0.777,0,"D",0.155,-4.954,"Major",0.0395,168.007,"4-Apr",0.245,"Country"
29366,"UVERworld","Arubeki Katachi",26,0.0204,0.583,253320,0.947,0,"C#",0.328,-4.019,"Major",0.131,135.946,"4-Apr",0.472,"Anime"
72627,"Kid Cudi","My World",52,0.725,0.659,-1,0.415,0.00323,"F#",0.148,-10.06,"Minor",0.0316,74.005,"4-Apr",0.486,"Rap"
90617,"Per Nørgård","Spaces in Time",31,0.902,0.236,-1,0.0485,0.339,"A",0.173,-27.817,"Minor",0.0409999999999999,141.915,"4-Apr",0.0373,"Classical"
67505,"Bruce Faulconer","Vegeta Powers Up",27,0.0953,0.171,206920,0.399,0.852,"G",0.265,-13.516,"Minor",0.0311,93.115,"4-Apr",0.247,"Anime"
36834,"Alabama","Close Enough to Perfect",39,0.228,0.556,213133,0.296,0,"G",0.142,-14.622,"Major",0.0277,135.511,"4-Apr",0.441,"Country"
22902,"Tiny Bradshaw","Soft",30,0.677,0.672,153200,0.564,0.562,"C",0.08,-10.74,"Major",0.049,82.501,"4-Apr",0.762,"Blues"
31039,"50 Cent","If I Can't",58,0.253,0.877,196640,0.64,0,"B",0.0244,-2.453,"Minor",0.31,93.961,"4-Apr",0.887,"Hip-Hop"
32483,"Vance Joy","I'm With You - Single Edit",59,0.0786,0.584,221138,0.677,0,"G",0.105,-4.336,"Major",0.0297,119.006,"3-Apr",0.113,"Rock"
41894,"Brooks & Dunn","That Ain't No Way to Go",38,0.15,0.705,217200,0.522,0,"A",0.107,-8.021,"Major",0.0296,106.311,"4-Apr",0.411,"Country"
49243,"empty_field","narrow road",26,0.971,0.272,233667,0.211,0.927,"D",0.132,-17.988,"Major",0.0362,112.732,"3-Apr",0.093,"Anime"
71535,"Mac Miller","Aliens Fighting Robots",47,0.261,0.637,-1,0.804,0,"A",0.208,-4.743,"Major",0.229,145.944,"4-Apr",0.562,"Rap"
90663,"LSD","Thunderclouds (feat. Sia, Diplo & Labrinth)",31,0.00784,0.69,184267,0.719,1.26e-05,"G",0.52,-6.096,"Major",0.0347,111.079,"4-Apr",0.471,"Electronic"
55123,"Zapp","Computer Love",53,0.279,0.668,282480,0.698,0,"G",0.554,-7.222,"Minor",0.123,99.026,"4-Apr",0.71,"Hip-Hop"
55940,"Giuseppe Verdi","Falstaff, Act I Pt. 1: Sei polli, sei scellini (Live)",0,0.956,0.343,385093,0.12,5.54e-05,"D",0.724,-24.19,"Major",0.0688,86.55,"4-Apr",0.208,"Classical"
34444,"Three Dog Night","The Show Must Go On",38,0.125,0.592,207333,0.647,0.00166,"F",0.141,-11.43,"Major",0.0328,101.493,"4-Apr",0.78,"Blues"
76260,"Jóhann Jóhannsson","Cavendish Lab",37,0.97,0.18,151217,0.0831,0.942,"C",0.104,-25,"Major",0.0355,135.538,"4-Apr",0.0724,"Classical"
32776,"Mac Ayres","Something to Feel",54,0.874,0.754,213535,0.525,1.95e-05,"D#",0.117,-10.004,"Major",0.0897,108.016,"4-Apr",0.57,"Alternative"
79777,"Gabriel Fauré","« Dolly », 6 pièces pour piano à 4 mains, Op. 56: Berceuse",31,0.995,0.444,153640,0.00979,0.919,"E",0.0957,-32.967,"Major",0.039,141.768,"4-Apr",0.271,"Classical"
48008,"Bombino","Amidinine",38,0.137,0.432,268640,0.862,0.015,"F#",0.316,-6.088,"Minor",0.0701,83.005,"4-Apr",0.699,"Blues"
62612,"Four Tops","I Can't Help Myself (Sugar Pie, Honey Bunch)",66,0.204,0.686,163680,0.714,0,"C",0.0592,-4.809,"Major",0.0287,126.736,"4-Apr",0.964,"Rock"
24474,"Eir Aoi","Yakusoku",34,0.145,0.575,287320,0.808,0,"G#",0.0898,-3.485,"Major",0.033,96.975,"4-Apr",0.479,"Anime"
66808,"Summer Walker","BP",51,0.729,0.355,109413,0.311,5.11e-05,"G#",0.206,-11.543,"Major",0.104,116.901,"1-Apr",0.227,"Alternative"
59576,"Yeek","Cleaner Air",54,0.868,0.72,128157,0.772,0.0006349999999999,"G",0.0696,-5.48,"Major",0.0335,77.493,"4-Apr",0.884,"Alternative"
68391,"Metro Boomin","Borrowed Love (feat. Swae Lee & WizKid)",73,0.44,0.52,230240,0.594,0,"B",0.185,-8.81,"Minor",0.462,129.216,"5-Apr",0.393,"Rap"
74855,"empty_field","Rebels feat. Kai Wachi & Macntaj",40,0.00355,0.618,269333,0.859,0.00103,"B",0.181,-4.802,"Major",0.361,89.95,"4-Apr",0.103,"Electronic"
83563,"Jacques Offenbach","Les contes d'Hoffmann, Act II: Jour et nuit je me mets en quatre (Live)",0,0.984,0.351,218067,0.0766,0,"G",0.678,-28.317,"Major",0.317,66.263,"3-Apr",0.0757,"Classical"
89039,"The Meters","Chug Chug Chug-A-Lug (Push and Shove)",38,0.324,0.742,-1,0.692,0.788,"F",0.18,-13.81,"Major",0.0813,86.965,"4-Apr",0.689,"Jazz"
35533,"Joy Division","Atmosphere - 2010 Remastered Version",50,0.227,0.615,-1,0.386,0.523,"F#",0.116,-11.813,"Major",0.0315,120.032,"4-Apr",0.442,"Rock"
56449,"will.i.am","Feelin' Myself",64,0.0293,0.859,253547,0.533,0,"F#",0.138,-8.59,"Minor",0.156,96.453,"4-Apr",0.514,"Rap"
83949,"Alice Cooper","Love's a Loaded Gun",38,0.0306,0.443,251320,0.756,0.00121,"F",0.33,-9.216,"Major",0.0443,83.797,"4-Apr",0.346,"Blues"
31166,"Jeremih","Remember Me",59,0.625,0.614,175093,0.317,6.93e-05,"C#",0.105,-8.603,"Minor",0.0504,116.913,"4-Apr",0.0384,"Rap"
29301,"Highly Suspect","Bath Salts",54,0.00105,0.249,239813,0.68,0.0128,"A",0.116,-5.444,"Major",0.0594,189.879,"3-Apr",0.143,"Rock"
28161,"Ludwig van Beethoven","Symphony No. 8 in F Major, Op. 93: III. Tempo di menuetto (Live)",32,0.968,0.245,354093,0.0388,0.497,"F",0.172,-22.586,"Major",0.0328,135.413,"4-Apr",0.166,"Classical"
32258,"Tim McGraw","Southern Girl",54,0.0412,0.735,255480,0.772,0,"G",0.445,-4.566,"Major",0.0256,110.032,"4-Apr",0.924,"Country"
32156,"Fatboy Slim","Right Here, Right Now - Friction & Killer Hertz Remix",45,0.000916,0.461,256552,0.956,0.722,"E",0.236,-2.388,"Minor",0.091,174.314,"4-Apr",0.0711,"Electronic"
53009,"Nate Harasim","#Harmonypark",35,0.148,0.763,274307,0.785,0.0209,"G",0.0866,-6.164,"Major",0.0371,112.012,"4-Apr",0.481,"Jazz"
20617,"Madeleine Peyroux","Dance Me To The End Of Love",52,0.857,0.49,235640,0.403,0.0012699999999999,"F",0.11,-9.82,"Minor",0.0422,138.309,"4-Apr",0.433,"Jazz"
80897,"Nogizaka46","Kaerimichiwa Toomawarishitakunaru",38,0.461,0.51,269707,0.857,0,"C#",0.0793,-2.716,"Major",0.0404,138.064,"4-Apr",0.684,"Anime"
62158,"Falling In Reverse","Raised By Wolves",57,0.0346,0.368,204693,0.871,0,"D",0.0599,-3.395,"Minor",0.106,84.585,"4-Apr",0.527,"Rap"
81992,"Plies","Shawty (feat. T Pain)",60,0.0419,0.444,255413,0.708,0,"E",0.0775,-5.926,"Minor",0.126,105.412,"5-Apr",0.26,"Hip-Hop"
20690,"Jean-Michel Jarre","FLYING TOTEMS - movement 2",23,0.715,0.524,233813,0.574,0.838,"A",0.0826,-11.262,"Minor",0.0269,127.964,"4-Apr",0.354,"Electronic"
48525,"Michael Franks","Now That The Summer's Here",34,0.52,0.768,327707,0.472,2.35e-05,"C",0.0726,-10.538,"Major",0.0285,117.994,"4-Apr",0.673,"Jazz"
88131,"Kano","なんで",20,0.0796,0.625,219655,0.862,0,"D",0.0977,-4.507,"Major",0.0767,177.981,"4-Apr",0.725,"Anime"
40278,"Blind Guardian","Into the Storm - Remastered 2007",41,0.0068099999999999,0.483,264747,0.981,0.00582,"C#",0.589,-3.641,"Major",0.0788,101.7,"4-Apr",0.102,"Classical"
78520,"Bill Frisell","Pipeline",42,0.385,0.395,426173,0.691,0.903,"A",0.132,-11.898,"Minor",0.0392,128.879,"4-Apr",0.0968,"Jazz"
82757,"Cypress Spring","How We Ride",36,0.159,0.649,-1,0.797,0,"C#",0.268,-4.507,"Minor",0.176,170.032,"4-Apr",0.698,"Country"
26573,"amazarashi","Tarareba",31,0.00917,0.568,363440,0.868,0.00011,"C",0.194,-1.74,"Major",0.0288,80.002,"4-Apr",0.556,"Anime"
24882,"Future","Solo",60,0.0538,0.784,265996,0.486,0.497,"F",0.101,-6.497,"Minor",0.0475,110.964,"4-Apr",0.0894,"Rap"
49203,"Snoh Aalegra","Nothing Burns Like The Cold",58,0.216,0.517,-1,0.481,0.00146,"C",0.0881,-7.725,"Major",0.0962,138.12,"4-Apr",0.339,"Alternative"
43118,"RAC","Heartbreak Summer",47,0.0737,0.59,232013,0.816,0.0102,"G",0.188,-5.055,"Major",0.0292,80.005,"4-Apr",0.519,"Alternative"
54790,"Kenny Chesney","Song for the Saints",53,0.454,0.821,218425,0.296,5.72e-06,"C",0.0906,-9.473,"Major",0.0419,106.047,"4-Apr",0.358,"Country"
33184,"MAN WITH A MISSION","Sleepwalkers",24,0.0314,0.28,251773,0.584,6.39e-05,"D#",0.0883,-8.083,"Major",0.0307,102.42,"3-Apr",0.197,"Anime"
83422,"empty_field","I Put A Spell On You",58,0.419,0.568,212047,0.355,1.01e-05,"D",0.126,-7.99,"Minor",0.0359,174.034,"3-Apr",0.291,"Rock"
76714,"Felix Mendelssohn","Piano Trio No. 1 in D Minor, Op. 49: I. Molto allegro e agitato",37,0.979,0.24,-1,0.112,0.656,"G",0.11,-20.533,"Minor",0.0353,97.652,"3-Apr",0.0852,"Classical"
67459,"empty_field","LUST.",66,0.193,0.678,307880,0.562,0,"D#",0.104,-9.197,"Minor",0.508,94.241,"4-Apr",0.566,"Hip-Hop"
35886,"Cole Swindell","Should've Ran After You",49,0.000841,0.253,211970,0.884,5.83e-05,"B",0.0905,-3.581,"Minor",0.114,166.01,"4-Apr",0.54,"Country"
85008,"Norman Brown","Any Love",37,0.76,0.579,323133,0.531,0.0778,"F",0.115,-10.427,"Minor",0.0279999999999999,94.133,"4-Apr",0.52,"Jazz"
27039,"Drake","Pop Style",66,0.187,0.718,212947,0.458,3.43e-06,"E",0.105,-10.024,"Minor",0.117,132.998,"4-Apr",0.0514,"Hip-Hop"
84431,"Soen","Savia",37,0.0159,0.417,356453,0.787,0.000552,"E",0.157,-6.986,"Minor",0.068,155.736,"3-Apr",0.218,"Jazz"
40685,"empty_field","Blue in Green",39,0.749,0.395,219600,0.219,0.0145,"D",0.109,-12.447,"Minor",0.0328,101.615,"4-Apr",0.238,"Jazz"
27821,"Yelawolf","Row Your Boat",53,0.0342,0.84,255507,0.736,0,"B",0.0572,-4.37,"Minor",0.111,75.997,"4-Apr",0.657,"Hip-Hop"
45483,"Waldeck","Our Day Will Come",45,0.315,0.918,286259,0.644,0.236,"C",0.142,-7.656,"Major",0.252,137.588,"4-Apr",0.714,"Jazz"
52595,"Fabian Mazur","Savior",35,0.0204,0.572,220800,0.588,0.000385,"D#",0.157,-7.354,"Minor",0.0948,150.16,"4-Apr",0.225,"Electronic"
46254,"Maná","Amor Clandestino",63,0.157,0.648,291867,0.727,6.11e-06,"D",0.15,-6.761,"Major",0.0289,96.996,"4-Apr",0.514,"Rock"
64292,"Sergei Rachmaninoff","Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto",49,0.973,0.138,-1,0.0967,0.919,"E",0.0605,-22.356,"Major",0.0386,65.605,"4-Apr",0.0384,"Classical"
61712,"Toby Keith","My List",47,0.352,0.618,199813,0.722,0,"C#",0.15,-4.22,"Minor",0.0384,87.062,"4-Apr",0.382,"Country"
55330,"Frédéric Chopin","Preludes, Op. 28: No. 1 in C Major (Agitato)",26,0.994,0.246,50347,0.0755,0.923,"C",0.108,-26.202,"Major",0.0352,95.693,"3-Apr",0.407,"Classical"
38341,"BADBADNOTGOOD","I Don't Know",40,0.24,0.389,256041,0.52,0.00467,"C",0.337,-8.114,"Major",0.0332,134.329,"4-Apr",0.654,"Jazz"
50618,"Meek Mill","Millidelphia (feat. Swizz Beatz)",68,0.0854,0.851,215839,0.702,0,"C#",0.374,-4.172,"Major",0.268,126.94,"4-Apr",0.179,"Hip-Hop"
37636,"Aun J-Classic Orchestra","Sakura Dorops",15,0.415,0.592,-1,0.456,0.934,"G",0.332,-7.244,"Minor",0.0268,83.012,"4-Apr",0.166,"Anime"
31652,"Space Jesus","Martian Workout VHS",31,0.00108,0.741,-1,0.67,0.821,"C#",0.276,-5.595,"Major",0.0435,94.978,"4-Apr",0.224,"Electronic"
28764,"Trans-Siberian Orchestra","First Snow - Instrumental",32,0.00225,0.547,232667,0.571,0.895,"D",0.105,-10.848,"Major",0.0384,130.806,"4-Apr",0.168,"Classical"
70062,"Nobuo Uematsu","Beyond the Deep Blue Sea",15,0.93,0.539,106133,0.394,0.963,"C",0.138,-16.902,"Major",0.0394,123.131,"3-Apr",0.437,"Anime"
38551,"empty_field","Treme' Second Line",27,0.502,0.401,306320,0.542,7.71e-05,"A#",0.704,-9.799,"Minor",0.123,136.996,"4-Apr",0.745,"Jazz"
75358,"Antonio Vivaldi","Gloria in D Major, RV 589: I. Gloria in excelsis Deo",34,0.907,0.462,136757,0.368,0.43,"D",0.137,-13.983,"Major",0.031,81.952,"4-Apr",0.454,"Classical"
44908,"Arch Echo","My Heart Sometimes",34,0.0033799999999999,0.496,-1,0.969,0.448,"F#",0.111,-4.047,"Minor",0.0587,130.07,"4-Apr",0.23,"Jazz"
48526,"Keith Richards","Hate It When You Leave",37,0.441,0.77,298952,0.381,0.00331,"A#",0.115,-15.085,"Major",0.03,104.291,"4-Apr",0.894,"Blues"
47499,"empty_field","Quimbara",35,0.626,0.509,265173,0.82,1.19e-05,"A",0.333,-4.087,"Major",0.173,63.068,"4-Apr",0.953,"Jazz"
53844,"Nina Simone","Sinnerman",63,0.636,0.436,622000,0.529,1.22e-05,"B",0.0849,-13.818,"Minor",0.103,147.361,"4-Apr",0.685,"Jazz"
55291,"Sixx:A.M.","Prayers For The Damned",47,0.000349,0.395,279227,0.98,0.00361,"B",0.151,-3.573,"Minor",0.117,159.974,"4-Apr",0.255,"Alternative"
23152,"Twista","Slow Jamz",59,0.369,0.569,316053,0.744,0,"D",0.256,-5.757,"Minor",0.181,145.063,"4-Apr",0.59,"Hip-Hop"
66272,"KOKIA","Shiroi Yuki",23,0.526,0.689,-1,0.468,5.2e-05,"G#",0.0984,-7.059,"Minor",0.0299,81.063,"4-Apr",0.216,"Anime"
23458,"The Band CAMINO","Who Says We're Through",53,0.00752,0.535,249491,0.791,0.00442,"G#",0.0769,-7.081,"Major",0.0383,103.117,"4-Apr",0.411,"Rock"
41772,"Django Reinhardt","Tiger Rag",34,0.984,0.698,153840,0.437,0.908,"G#",0.107,-7.818,"Major",0.042,144.883,"4-Apr",0.963,"Jazz"
54422,"Big Gigantic","Got The Love (feat. Jennifer Hartswick) - The Funk Hunters Remix",24,0.00772,0.627,225750,0.802,0.00103,"A",0.74,-3.933,"Major",0.0578,99.978,"4-Apr",0.816,"Electronic"
77571,"Little Dragon","Lover Chanting - Edit",51,0.0166,0.865,205465,0.762,0.795,"C",0.0233,-7.444,"Major",0.0762,118.005,"4-Apr",0.896,"Electronic"
40329,"Linkin Park","The Catalyst",50,0.0372,0.56,339853,0.925,0,"C",0.104,-5.48,"Major",0.0362,91.033,"4-Apr",0.178,"Alternative"
27313,"Frederic Rzewski","Mayn Yingele",28,0.978,0.34,833240,0.0317,0.854,"C#",0.104,-30.545,"Minor",0.0456,135.011,"4-Apr",0.0388,"Classical"
33179,"Keyshia Cole","I Should Have Cheated",55,0.248,0.358,327693,0.541,0,"D",0.33,-4.237,"Minor",0.0722,85.595,"3-Apr",0.409,"Rap"
79970,"Megadeth","Symphony Of Destruction",66,0.000805,0.61,246733,0.891,0.0928,"E",0.0657,-5.452,"Minor",0.0587,139.903,"4-Apr",0.51,"Alternative"
53142,"Fetty Wap","How We Do Things (feat. Monty)",50,0.0256,0.718,211187,0.825,2.39e-05,"A#",0.0825,-5.063,"Minor",0.128,150.103,"4-Apr",0.549,"Rap"
65829,"Cory Henry","Seven",36,0.692,0.464,315539,0.572,0.93,"C#",0.392,-8.594,"Minor",0.0673,112.136,"1-Apr",0.578,"Jazz"
68312,"Frédéric Chopin","Preludes, Op. 28: No. 16 in B-Flat Minor (Presto con fuoco)",25,0.984,0.418,68040,0.297,0.891,"A#",0.0985,-15.462,"Minor",0.032,137.405,"4-Apr",0.719,"Classical"
78343,"Duncan Sheik","Barely Breathing",59,0.0281,0.482,254547,0.807,0,"C",0.177,-6.976,"Major",0.0457,187.918,"4-Apr",0.516,"Rock"
71690,"Diamond Rio","Lyin' Eyes",39,0.322,0.718,384960,0.483,2.4e-06,"G",0.0902,-12.728,"Major",0.0284,133.022,"4-Apr",0.634,"Country"
23302,"Earth, Wind & Fire","Saturday Nite",39,0.117,0.663,242067,0.729,0.0138,"E",0.672,-10.704,"Major",0.0556,106.213,"4-Apr",0.963,"Jazz"
20657,"The Internet","Come Over",57,0.0968,0.529,321853,0.598,0.171,"G#",0.189,-7.951,"Major",0.187,92.01,"4-Apr",0.691,"Alternative"
65652,"Ludwig van Beethoven","Piano Trio No. 4 in B-Flat Major, Op. 11 ""Gassenhauer"": II. Adagio",0,0.992,0.223,288360,0.0371,0.915,"D#",0.0919,-23.567,"Major",0.039,82.27,"4-Apr",0.114,"Classical"
87823,"Hippo Campus","Violet",51,0.00826,0.253,-1,0.845,4.99e-05,"E",0.0532,-3.382,"Major",0.0659,167.352,"4-Apr",0.442,"Rock"
73224,"Grand Funk Railroad","Heartbreaker",36,0.0569,0.28,394760,0.758,0.0028699999999999,"B",0.214,-6.52,"Minor",0.0516,145.994,"3-Apr",0.452,"Blues"
